0.66,0.88,8.8869
0.19,0.56,6.3847
0.37,0.32,8.0109
0.9,0.79,5.9053
0.04,0.82,5.63
0.85,0.54,5.9691
0.18,0.55,6.303
0.05,0.68,5.4977
0.93,0.3,4.8287
0.01,0.13,4.2346
0.78,0.82,7.3025
0.81,0.74,6.6168
0.09,0.63,5.578
0.05,0.63,5.3461
0.02,0.14,4.2784
0.14,0.34,5.4958
0.2,0.3,6.1096
0.91,0.11,4.5475
0.87,0.2,5.0747
0.3,0.41,7.5064
0.57,0.27,8.4603
0.65,0.62,8.4246
0.74,0.45,7.0314
0.34,0.32,7.7378
0.85,0.44,5.7134
0.33,0.67,8.287
0.69,0.26,7.1136
0.56,0.93,9.6293
0.49,0.41,8.8672
0.08,0.41,5.1571
0.58,0.76,9.2789
0.62,0.72,8.9067
1,0.03,3.9892
0.17,0.4,5.9876
1,0.78,5.609
0.81,0.98,7.345
0.76,0.03,5.9591
0.91,0.32,4.9354
0.63,0.22,7.8206
0.62,0.77,8.8979
0.85,0.31,5.443
0.12,0.41,5.4082
0.02,0.7,5.4128
0.09,0.54,5.417
0.54,0.2,8.3967
0.4,0.35,8.3229
0.64,0.89,9.0129
0.78,0.45,6.4913
0.31,0.44,7.6086
0.62,0.15,7.7441
0.13,0.19,4.9498
0.57,0.43,8.6203
0.92,0.34,5.0168
0.07,0.16,4.5367
0.57,0.89,9.6292
0.2,0.36,6.0333
0.75,0.65,7.3435
0.86,0.85,6.4545
0.91,0.38,5.0166
0.09,0.87,6.0713
0.85,0.76,6.3719
0.57,0.76,9.2985
0.08,0.25,4.7004
0.74,0.9,7.9114
0.19,0.08,5.4446
0.41,0.21,8.1022
0.86,0.54,5.8061
0.62,0.48,8.5051
0.56,0.05,7.9617
0.05,0.8,5.7215
0.06,0.66,5.4303
0.26,0.27,6.598
0.21,0.33,6.1854
0.05,0.76,5.6179
0.84,0.88,6.6938
0.69,0.11,6.9287
0.16,0.29,5.4584
0.2,0.24,5.8791
0.11,0.52,5.488
0.53,0.43,8.7863
0.76,0.65,7.1582
0.3,0.02,6.7191
0.06,0.06,4.3255
0.7,0.58,7.7688
0.88,0.39,5.321
0.68,0.73,8.3141
0.65,0.02,7.1925
0.56,0.2,8.3428
0.03,0.34,4.7716
0.77,0.03,5.8002
0.12,0.67,5.8749
0.01,0.16,4.3524
0.5,0.41,8.9013
0.53,0.15,8.2807
0.27,0.58,7.3453
0.16,0.17,5.2158
0.65,0.53,8.2886
0.2,0.27,5.9292
0.17,0.14,5.2971
0.69,0.97,8.5965
0.45,0.42,8.8107
0.96,0.81,5.7324
0.41,0.14,7.9697
0.91,0.36,4.9063
0.49,0.45,8.8832
0.08,0.19,4.5898
0.41,0.41,8.5111
0.88,0.55,5.5897
0.5,0.65,9.2562
0.35,0.53,8.1706
0.07,0.71,5.6136
0.5,0.31,8.5742
0.41,0.97,9.6626
0.74,0.73,7.5244
0.2,0.71,6.8774
0.41,0.71,9.1313
0.13,0.34,5.4498
0.43,0.17,8.0568
0.97,0.08,4.1361
0.74,0.15,6.3668
0.32,0.27,7.4286
0.65,0.83,8.9233
0.84,0.96,6.8628
0.64,0.02,7.256
0.59,0.8,9.2263
0.86,0.98,6.7018
1,0.24,4.5336
0.22,0.89,7.2546
0.16,0.26,5.4522
0.15,0.41,5.6226
0.15,0.33,5.4546
0.39,0.99,9.605
0.79,0.45,6.3148
0.64,0.71,8.6845
0.49,0.44,8.8692
0.59,0.61,8.901
0.1,0.28,4.9958
0.39,0.39,8.3354
0.39,0.48,8.5256
0.88,0.08,4.7687
0.72,0.44,7.3154
0.74,0.68,7.4685
0.8,0.07,5.5079
0.62,0.66,8.6934
0.85,0.18,5.1588
0.41,0.42,8.5286
0.17,0.49,5.9812
0.16,0.68,6.3069
0.23,0.21,6.1687
0.2,0.05,5.4793
0.35,0.18,7.5555
0.92,0.78,5.82
0.52,0.3,8.6128
0.12,0.27,5.0115
0.49,0.75,9.5109
0.13,0.32,5.2806
0.24,0.41,6.5681
0.44,0.09,7.9843
0.45,0.88,9.6872
0.67,0.5,8.0607
0.8,0.79,6.788
0.72,0.59,7.5393
0.58,0.54,8.9101
0.83,0.35,5.6711
0.7,0.31,7.2958
0.17,0.83,6.656
0.14,0.7,6.2202
0.29,0.21,6.8675
0.21,0.85,7.2783
0.15,0.38,5.5215
0.6,0.28,8.1527
0.94,0.36,4.9094
0.92,0.79,5.7961
0.3,0.15,6.9036
0.72,0.54,7.4522
0.91,0.26,4.7432
0.61,0.33,8.3318
0.29,0.19,6.812
0.06,0.42,4.9782
0.64,0.6,8.3052
0.08,0.24,4.6485
0.45,0.7,9.2668
0.94,0.29,4.7428
0.46,0.2,8.2062
0.1,0.27,4.9376
0.47,0.89,9.7225
0.86,0.05,4.8406
0.36,0.4,8.0225
0.36,0.23,7.7568
0.8,0.14,5.5345
0.35,0.4,7.9882
0.01,0.41,4.8098
0.58,0.93,9.6478
0.66,0.74,8.566
0.53,0.82,9.5336
0.65,0.21,7.5747
0.4,0.3,8.3403
0.2,0.26,5.9274
0.96,0.5,5.1085
0.89,0.86,6.1973
0.5,0.22,8.435
0.56,0.14,8.1058
0.71,0.82,8.0793
0.87,0.94,6.5579
0.13,0.16,4.9291
0.51,0.88,9.7367
0.09,0.06,4.471
0.95,0.37,4.7927
0.46,0.89,9.6766
0.97,0.33,4.6733
0.19,0.39,6.0497
0.71,0.19,6.9441
0.2,0.59,6.5432
0.3,0.94,8.5468
0.75,0.99,7.9099
0.82,0.48,6.1847
0.33,1,8.8784
0.39,0.8,9.0732
0.18,0.65,6.5736
0.99,0.59,5.1123
0.43,0.01,7.8611
0.75,0.01,5.9641
0.53,0.65,9.3015
0.43,0.95,9.7869
0.82,0.71,6.4819
0.2,0.67,6.7027
0.91,0.13,4.5736
0.59,0.29,8.2733
0.12,0.28,5.1382
0.03,0.3,4.6755
0.59,0.86,9.4755
0.41,0.56,8.8647
0.16,0.15,5.1616
0.3,0.42,7.4381
0.25,0.05,6.1338
0.36,0.44,8.1386
0.46,0,7.9795
0.56,0.68,9.2506
0.23,0.05,5.8276
0.12,0.74,6.0018
0,0.39,4.8176
0.25,0.53,7.0375
0.92,0.36,5.0268
0.78,0.41,6.4782
0.15,0.08,4.8866
0.48,0.83,9.7525
0.1,0.92,6.2744
0.29,0.08,6.6853
0.15,0.03,4.8556
0.54,0.85,9.5936
0.14,0.04,4.9171
0.88,0.96,6.4528
0.27,0.49,7.2705
0.48,0.87,9.8227
0.49,0.12,8.2489
0.4,0.05,7.712
0.47,0.99,9.9457
0.27,0.68,7.5247
0.57,0.55,8.861
0.71,0.85,8.1668
0.64,0.19,7.5924
0.34,0.88,8.9169
0.41,0.16,7.9889
0.27,0.39,7.0134
0.8,0.93,7.2155
0.96,0.32,4.6689
0.97,0.06,4.0966
0.75,0.52,7.0422
0.55,0.83,9.5556
0.33,0.32,7.6502
0.92,0.98,6.2379
0.83,0.41,5.9046
0.67,0.05,7.0206
0.91,0.84,5.9583
0.76,0.91,7.6766
0.44,0.21,8.268
0.59,0.77,9.2788
0.25,0.35,6.7191
0.06,0.63,5.3955
0.11,0.33,5.0698
0.34,0.56,8.1413
1,0.77,5.608
0.62,0.61,8.6991
0.56,0.19,8.2861
0.47,0.56,9.1011
0.5,0.33,8.618
0.1,0.19,4.7538
0.37,0.96,9.293
0.79,0.47,6.538
1,0.19,4.3724
0.44,0.97,9.9006
0.76,0.23,6.3471
0.21,0.36,6.164
0.78,0.95,7.5787
0.89,0.7,5.815
0.53,0.66,9.223
0.44,0.44,8.6724
0.45,0.78,9.4246
0.4,0.99,9.5753
0.21,0.88,7.3345
0.45,0.53,8.8783
0.15,0.49,5.7529
0.47,0.52,9.038
0.28,0.02,6.4349
0.32,0.95,8.7647
0.63,0.31,8.0437
0.11,0.56,5.4714
0.39,0.03,7.6129
0.02,0.42,4.8881
0.67,0.92,8.8905
0.73,0.92,8.0752
0.7,0.02,6.7226
0.77,0.23,6.3171
0.01,0.38,4.8329
0.84,0.76,6.5333
0.69,0.67,8.1069
0.78,0.4,6.3888
0.52,0.62,9.1505
0.17,0.65,6.4143
0.88,0.52,5.5525
0.56,0.54,8.8946
0.28,0.08,6.5158
0.08,0.78,5.7919
0.78,0.24,6.0984
0.25,0.3,6.5902
0.38,0.11,7.6214
0.44,0.18,8.2198
0.93,0.26,4.6789
0.67,0.17,7.2675
0.95,0.28,4.7568
0.58,0.5,8.735
0.46,0.49,8.9072
0.06,0.15,4.4295
0.99,0.38,4.7536
0.83,0.56,6.1487
0.7,0.12,6.8418
0.74,0.51,7.1122
0.58,0.34,8.4503
0.49,0.49,9.008
0.77,0.4,6.5963
0.14,0.96,6.6831
0.52,0.14,8.1916
0.09,0.33,4.9138
0.06,0.08,4.2399
0.13,0.95,6.5363
0.31,0.43,7.5305
0.22,0.43,6.4858
0.94,0.35,4.8326
0.37,0.45,8.1955
0.52,0.67,9.3621
0.96,0.43,4.9167
0.58,0.19,8.0636
0.91,0.53,5.3934
0.54,1,9.9606
0.02,0.38,4.838
0.94,0.8,5.771
0.56,0.17,8.2277
0.48,0.78,9.5393
0.16,0.09,5.0184
0.85,0.38,5.6279
0.39,0.75,9.1639
0.22,0.98,7.5852
0.58,0.62,8.9717
0.13,0.56,5.7328
0.03,0.74,5.4549
0.56,0.04,7.8895
0.1,0.34,5.2019
0.09,0.82,5.8399
0.14,0.22,5.1434
0.88,0.45,5.4637
0.29,0.26,7.0867
0.49,0.3,8.714
0.72,0.78,7.9485
0.6,0.33,8.2795
0.53,0.05,8.1418
0.76,0.81,7.5046
0.63,0.03,7.4275
0.59,0.69,9.0444
0.04,0.31,4.671
0.21,0.2,6.0156
0.68,0.95,8.825
0.68,0.22,7.2473
0.31,0.29,7.2818
0.37,0.06,7.5088
0.35,0.73,8.5965
0.16,0.14,5.1515
0.92,0.87,6.1692
0.51,0.92,9.8114
0.25,0.36,6.689
0.98,0.38,4.754
0.41,0.88,9.487
0.7,0.16,7.0507
0.5,0.66,9.3114
0.25,0.09,6.2682
0.8,0.34,6.0252
0.35,0.15,7.4587
0.9,0.55,5.5161
0.55,0.73,9.3758
0.27,0.55,7.2849
0.36,0.45,8.1224
0.73,0.34,6.8522
0.68,0.59,8.0822
0.96,1,6.0343
0.51,0.42,8.8899
0.42,0.27,8.3167
0.23,0.94,7.5653
0,0.48,4.8994
0.19,0.27,5.8606
0.42,0.67,9.1235
0.06,0.61,5.3234
0.17,0.58,6.2385
0.34,0.7,8.4659
0.22,0.7,7.0673
0.92,0.1,4.5146
0.1,0.79,5.8416
0.93,0.84,5.7777
0.1,0.83,6.0527
0.15,0.73,6.246
0.07,0,4.1829
0.79,0.36,6.2105
0.45,0.37,8.6278
0.85,0.57,6.0339
0.42,0.62,9.0199
0.92,0.74,5.6481
0.78,0.67,6.9805
0.24,0.16,6.216
0.44,0.57,8.9204
0.82,0.68,6.5349
0.37,0.67,8.6047
0.59,0.6,8.863
0.06,0.47,5.0988
0.54,0.93,9.7348
0.51,0.81,9.7337
0.51,0.36,8.7024
0.75,0.28,6.5483
0.79,0.98,7.4373
0.57,0.01,7.9217
0.35,0.07,7.362
0.32,0.69,8.196
0.14,0.58,6.0228
0.95,0.44,4.9626
0.21,0.64,6.6423
0.95,0.67,5.4496
0.53,0.9,9.6379
0.22,0.81,7.2702
0.96,0.05,4.1902
0.68,0.28,7.4455
0.06,0.31,4.7956
0.32,0.66,8.1365
0.49,0.95,9.904
0.48,0.27,8.6057
0.24,0.93,7.7166
0.21,0.49,6.4954
0.75,0.91,7.7943
0.26,0.1,6.3777
0.42,0.13,8.0412
0.71,0.47,7.4306
0.01,0.51,5.019
0.49,0.5,9.1052
0.19,0.74,6.7237
0.27,0.61,7.455
0.37,0.59,8.5411
0.34,0.58,8.166
0.53,0.69,9.3203
0.03,0.75,5.5306
0.18,0.3,5.7301
0.73,0.31,6.8417
0.65,0.89,8.9458
0.96,0.19,4.4462
0.79,0.78,7.1793
0.21,0.26,6.0379
0.19,0.78,6.8236
0.23,0.44,6.5298
0.03,0.51,5.0599
0.08,0.88,6.0394
0.64,0.22,7.7668
0.16,0.88,6.617
0.53,0.58,9.1354
0.31,0.58,7.9334
0.01,0.12,4.2284
0.87,0.19,4.9571
0.42,0.65,9.0445
0.36,0.96,9.1754
0.43,0.89,9.6397
0.15,0.44,5.6605
0.16,0.22,5.4278
0.57,0.96,9.8619
0.06,0.67,5.5317
0.93,0.56,5.2729
0.81,0.97,7.2793
0.74,0.8,7.7391
0.87,0.92,6.4612
0.79,0.86,7.2241
0.35,0.22,7.5932
0.51,0.99,9.9176
0.76,0.8,7.4043
0.5,0.48,8.9487
0.93,0.71,5.6473
0.67,0.25,7.4855
0.52,0.03,8.0339
0.98,0.77,5.5291
0.18,0.23,5.5735
0.79,0.66,6.8445
0.89,0.29,5.1312
0.56,0.5,8.9324
0.76,0.45,6.733
0.01,0.9,5.8206
0.56,0.4,8.6207
0.05,0.49,5.0869
0.36,0.93,9.0604
0.15,0.92,6.5191
0.48,0.41,8.8292
0.07,0.75,5.6488
0.03,0.97,5.9375
0.41,0.89,9.4589
0.57,0.38,8.4864
0.2,0.5,6.275
0.14,0.48,5.6764
0.12,0.8,6.123
0.87,0.64,5.9204
0.23,0.56,6.9607
0.28,0.01,6.4262
0.11,0.97,6.4175
0.13,0.99,6.5808
0.22,0.6,6.7563
0.04,0.85,5.8227
0.47,0.5,8.9724
0.48,0.34,8.648
0.78,0.74,7.2095
0.31,0.07,6.8452
0.77,0.98,7.7189
0.06,0.58,5.2591
0.33,0.29,7.581
0.43,0.28,8.2185
0.56,0.92,9.6289
0.2,0.96,7.3526
0.62,0.89,9.2835
0.83,0.58,6.219
0.88,0.75,6.1234
0.47,0.86,9.6656
0.83,0.4,5.8742
0.64,0.51,8.3411
0.18,0.33,5.6659
0.85,0.53,5.8641
0.81,0.46,6.174
0.71,0.33,7.2016
0.52,0.27,8.5274
0.6,0.36,8.3726
0.26,0.6,7.3394
0.42,0.99,9.725
0.79,0.15,5.7882
0.67,0.58,8.2071
0,0.77,5.5134
0.41,0.47,8.6233
0.91,0.27,4.8192
0.52,0.32,8.6807
0.76,0.95,7.6717
0.76,0.19,6.3028
0.73,0.13,6.4094
0.79,0.01,5.506
0.97,0.24,4.5749
0.78,0.12,5.8985
0.41,0.33,8.3122
0.29,0.36,7.1823
0.23,0.79,7.3518
0.25,0.19,6.3728
0.61,0.79,9.2261
0.34,0.22,7.5058
0.5,0.25,8.5286
0.82,0.91,7.0012
0.61,0.99,9.6004
0.35,0.27,7.7943
0.97,0.36,4.8028
0.73,0.73,7.7038
0.53,0.3,8.6547
0.35,0.72,8.5726
0.06,0.37,4.8892
0.84,0.7,6.2688
0.09,0.19,4.6428
0.32,0.57,8.059
0.05,0.71,5.4902
0.17,0.33,5.638
0.3,0.76,8.2076
0.47,0.13,8.1809
1,0.14,4.2747
0.88,0.19,4.8483
0.05,0.35,4.858
0.46,0.61,9.105
0.2,0.66,6.7702
0.5,0.9,9.8398
0.36,0.41,8.1465
0.73,0.66,7.5239
0.23,0.97,7.7321
0.59,0.56,8.8818
0.97,0.5,5.0867
0.72,0.56,7.4616
0.91,0.67,5.6474
0.35,0.09,7.4174
0.48,0.02,7.961
0.84,0.66,6.306
0.78,0.48,6.5322
0.02,0.53,5.1046
0.46,0.84,9.5442
0.4,0.44,8.4602
0.92,0.83,5.9209
0.66,0.34,7.764
0.54,0.56,9.0895
0.57,0.42,8.6664
0.3,0.33,7.3377
0.97,0.48,5.0518
0.29,0.06,6.6012
0.97,0.47,5.1273
0.34,0.84,8.8345
0.32,0.07,6.9569
0.5,0.78,9.646
0.11,0.61,5.6326
0.02,1,6.0946
0.66,0.99,8.9931
0.97,0.96,5.906
0.47,0.91,9.9153
0.94,0.41,4.9872
0.21,0.11,5.7018
0.75,0.74,7.5458
0.94,0.18,4.4726
0.21,0.6,6.7464
0.95,0.01,4.0891
0.33,0.21,7.3358
0.34,0.89,8.8283
0.35,0.01,7.2007
0.66,0.81,8.7511
0.86,0.31,5.3672
0.51,0.74,9.5474
0.73,0.2,6.6426
0.5,0.29,8.5267
0.43,0.37,8.5068
0.87,0.51,5.6074
0.76,0.01,5.895
0.63,0.09,7.4445
0.44,0.78,9.3396
0.95,0.4,4.9496
0.83,0.13,5.25
0.36,0.05,7.523
0.52,0.37,8.8053
0.19,0.86,6.9292
0.64,0.69,8.6914
0.61,0.32,8.2542
0.15,0.14,5.0032
0.16,0.71,6.3497
0.76,0.28,6.4785
0.11,0.6,5.7019
0.21,0.14,5.8198
0.8,0.53,6.4418
0.74,0.13,6.2686
0.13,0.65,5.8575
0.02,0.49,4.9265
0.9,0.91,6.1857
0.47,0.29,8.5325
0.25,0.58,7.1614
0.8,0.46,6.2702
0.74,0.03,6.1898
0.68,0.45,7.7221
0.73,0.83,7.9017
0.69,0.34,7.3892
0.36,0.69,8.5868
0.7,0.73,8.0816
0.84,0.42,5.741
0.78,0.99,7.6443
0.28,0.91,8.2611
0.68,0.25,7.3837
0.64,0.75,8.7815
0.53,0.28,8.459
0.84,0.19,5.2539
0.19,0.93,7.0541
0.65,0.46,8.0333
0.61,0.86,9.2916
0.2,0.31,6.0057
0.59,1,9.6482
0.98,0.73,5.4786
0.39,0.28,8.1419
0.42,0.56,8.9303
0.96,0.49,4.9821
0.69,0.69,8.0283
0.46,0.24,8.5012
0.78,0.11,5.7863
0.15,0.19,5.1142
0.45,0.82,9.4969
0.5,0.52,9.1277
0.56,0.37,8.5665
0.55,0.87,9.6166
0.52,0.04,8.0854
0.24,0.9,7.6476
0.45,0.95,9.7394
0.82,0.2,5.487
0.09,0.38,5.0493
0.54,0.16,8.222
0.52,0.94,9.8042
0.45,0.21,8.314
0.82,0.19,5.503
0.43,0.66,9.2315
0.8,0.74,6.9109
0.64,0.47,8.2756
0.37,0.84,8.9337
0.51,0.04,8.0583
0.79,0.22,6.0074
0.29,0.95,8.4314
0.56,0.03,7.8671
0.08,0.73,5.7032
0.57,0.24,8.2006
0.26,0.24,6.5545
0.28,0.59,7.6519
0.75,0.64,7.3546
0.16,0.27,5.5542
0.5,0.55,9.1815
0.93,0.11,4.3761
0.68,0.04,6.9416
0.12,0.76,6.1332
0.09,0.02,4.3472
0.5,0.21,8.3732
0.56,0.29,8.4893
0.76,0.68,7.2968
0.62,0.64,8.7376
0.25,0.29,6.6446
0.11,0.07,4.5176
0.99,0.57,5.1815
0.15,0.18,5.0889
0.79,0.29,5.9877
0.11,0.13,4.7531
0.75,0.17,6.3822
0.38,0.5,8.3999
0.28,0.6,7.4802
0.88,0.85,6.269
0.08,0.29,4.8484
0.17,0.94,6.9082
0.88,0.62,5.7626
0.55,0.43,8.863
0.39,0.97,9.3622
0.59,0.72,9.2213
0.09,0.4,5.1201
0.44,0.86,9.5025
0.91,0.78,5.8362
0.49,0.57,9.0011
0.15,0.27,5.3954
0.18,0.29,5.7656
0.55,0.51,8.9112
0.56,0.88,9.6517
0.29,0,6.488
0.97,0.71,5.4482
0.87,0.72,6.0307
0.46,0.14,8.2469
0.95,0.69,5.4882
0.11,0.12,4.7118
0.86,0.49,5.6304
0.87,0.34,5.2358
0.49,0.21,8.4288
0.02,0.27,4.584
0.52,0.55,9.0478
0.39,0.31,8.1238
0.21,0.43,6.3548
0.73,0.65,7.5018
0.36,0.36,8.067
0.27,0.82,7.8888
0.63,0.79,8.936
0.52,0.96,9.8938
0.54,0.27,8.4278
0.86,0.9,6.5196
0.59,0.24,8.1233
0.83,0.31,5.6819
0.6,0.41,8.4785
0.99,0.82,5.6218
0.88,0.28,5.0689
0.41,0.61,8.8885
0.4,0.69,9.0285
0.64,0.53,8.2695
0.38,0.19,7.9371
0.28,0.41,7.2501
0.99,0.69,5.3177
0.18,0.86,6.833
0.82,0.02,5.1105
0.73,0.23,6.7281
0.63,0.33,8.1102
0.98,0.63,5.2209
0.31,0.54,7.9132
0.96,0.61,5.2412
0.94,0.74,5.5657
0.84,0.15,5.2563
0.08,0.66,5.5578
0.3,0.25,7.1289
0.34,0.94,9.0554
0.9,0.21,4.8217
0.41,0.51,8.7405
0.06,0.05,4.2676
0.96,0.97,6.0179
0.19,0.94,7.0995
0.39,0.37,8.3063
0.85,0.61,5.9545
0.13,0.49,5.7409
0.47,0.67,9.2517
0.76,0.94,7.814
0.32,0.94,8.7985
0.1,0.89,6.1649
0.48,0.05,8.1239
0.79,0.02,5.5678
0.81,0.96,7.1703
0.04,0.6,5.1829
0.96,0.85,5.7568
0.96,0.58,5.1965
0.26,0.55,7.2031
0.21,0.58,6.5652
0.1,0.48,5.3592
0.71,0.92,8.3601
0.19,0.25,5.7998
0.4,0.31,8.2821
0.6,0.12,7.8294
0.06,0.99,6.187
0.13,0.62,5.8944
0.91,0.83,5.9667
0.36,0.89,9.0034
0.03,0.69,5.3566
0.59,0.18,8.0632
0.66,0.64,8.3539
0.87,0.87,6.3649
0.08,0.96,6.2152
0.6,0.68,9.0557
0.84,0.44,5.8504
0.2,0.84,7.0584
0.7,0.11,6.985
0.85,0.3,5.4608
0.79,0.94,7.462
0.14,0.29,5.38
0.03,0.73,5.5032
0.43,0.69,9.3041
0.54,0.46,8.9451
0.14,0.68,6.0519
0.16,0.84,6.7602
0.64,0.81,8.861
0.76,0.59,6.9967
0.83,0.99,7.0436
1,0.68,5.3118
0.9,0.74,5.8054
0.04,0.84,5.7682
0.06,0.04,4.2603
0.44,0.29,8.4236
0.44,0.34,8.5184
0.56,0.21,8.3577
0.76,0.57,6.9408
0.38,0.08,7.6939
0.49,0.01,8.1836
0.16,0.92,6.9297
0.17,0.35,5.6574
0.37,0.34,8.0771
0.02,0.07,4.0804
0.64,0.45,8.0803
0.77,0.42,6.6044
1,0.51,5.0177
0.59,0.35,8.4569
0.68,0.91,8.7072
0.71,0.57,7.671
0.84,0.81,6.5359
0.73,0.97,8.1038
0.46,0.96,9.927
0.54,0.02,8.0493
0.74,0.94,8.028
0.91,0.64,5.6175
0.79,0.54,6.586
0.57,0.77,9.3562
0.39,0.54,8.6569
0.31,1,8.7536
0.89,0.41,5.2897
0.74,0.43,6.7866
0.01,0.03,4.0768
0.72,0.84,8.1591
0.7,0.9,8.368
0.81,0.04,5.3473
0.42,0.9,9.5491
0.57,0.16,8.1458
0.49,0.87,9.7431
0.73,0.32,6.8541
0.4,0.89,9.3657
0.76,0.05,5.903
0.82,0.6,6.3843
0.75,0.66,7.1936
0.86,0.32,5.3476
0.76,0.13,6.136
0.76,0.04,5.9254
0.66,0.71,8.4474
0.14,0.97,6.6918
1,0.67,5.315
0.43,0.25,8.281
0.25,0.71,7.5089
0.18,0.68,6.4958
0.53,0.01,7.9717
0.06,0.7,5.5432
0.88,0.26,5.1274
0.93,0.12,4.4039
0.74,0.22,6.4978
0.24,0.71,7.3329
0.78,0.33,6.2602
0.54,0.7,9.4558
0.42,0.41,8.4894
0.95,0.36,4.7517
0.08,0.67,5.5248
0.12,0.06,4.6691
0.12,0.36,5.3121
0.91,0.46,5.3202
0.13,0.26,5.0786
0.94,0.38,4.8127
0.11,0.16,4.8118
0.47,0.35,8.6506
0.36,0.64,8.4932
0.59,0.19,8.0274
0.81,0.34,5.9181
0.11,0.39,5.2218
0.53,0.06,8.1054
0.46,0.46,8.8128
0.93,0.2,4.6071
0.23,0.35,6.5053
0.79,0.67,6.9631
0.7,0.76,8.1209
0.71,0.76,8.0004
0.91,0.88,5.9198
0.71,0.74,7.9132
0.59,0.98,9.7249
0.51,0.71,9.4607
0.78,0.29,6.1528
0.45,0.33,8.5335
0.7,1,8.6497
0.31,0.62,8.0001
0.86,0.11,4.9424
0.64,0.95,9.2583
0.34,0.96,8.9686
0.28,0.47,7.3582
0.91,0.76,5.8355
0.36,0.9,9.0706
0.08,0.2,4.6765
0.33,0.85,8.6616
0.25,0.81,7.6199
0.77,0.52,6.8195
0.14,0.74,6.191
0.47,0.68,9.2886
0.68,0.29,7.407
0.54,0.67,9.3202
0.09,0.45,5.1304
0.6,0.92,9.5013
0.22,0.51,6.7322
0.94,0.2,4.5943
0.84,0.61,6.1249
0.88,0.47,5.4378
0.24,0.38,6.6564
0.69,0.62,8.0162
0.92,0.95,6.1931
0.74,0.08,6.2917
0.8,0.36,6.115
0.02,0.81,5.5918
0.54,0.45,8.7667
0.45,0.54,8.9344
0.83,0.15,5.3009
0.44,0.74,9.3171
0.65,0.61,8.3941
0.02,0.05,4.2491
0.94,0.11,4.3828
0.81,0.58,6.322
0.3,0.36,7.3671
0.69,0.45,7.6958
0.15,0.23,5.3277
0.17,0.17,5.3491
0.1,0.15,4.557
0.82,0.66,6.5882
0.25,0.88,7.8145
0.05,0.9,5.9354
0.6,0.9,9.3764
0.93,0.59,5.3479
0.37,0.19,7.7629
0.38,0.83,9.1758
0.61,0.51,8.6423
0.24,0.55,6.9168
0.13,0.13,4.8454
0.61,0.2,7.9374
0.55,0.56,9.0135
0.75,0.84,7.6406
0.72,0.82,8.0439
0.54,0.69,9.3998
0.05,0.79,5.7165
0.35,0.55,8.3632
0.86,0.13,5.0033
0.98,0.34,4.7431
0.4,0.2,8.0713
0.63,0.78,8.9622
0.05,0.44,4.9938
0.48,0.43,8.7962
0.25,0.49,6.9541
0.28,0.03,6.3268
0.85,0.03,4.8981
0.95,0.6,5.338
0.75,0.13,6.2441
0.1,0.06,4.4428
0.47,0.33,8.6602
0.97,0.38,4.6659
0.6,0.3,8.1208
0.4,0.86,9.3846
0.86,0.18,5.1299
0.69,0.24,7.2478
0.58,0.21,8.1454
0.56,0.48,8.7811
0.56,0.83,9.5234
0.4,0.32,8.1485
0.94,0.81,5.7135
0.35,0.19,7.5472
0.04,0.91,5.8268
0.89,0.99,6.4302
0.28,0.66,7.7116
0.89,0.02,4.5426
0.54,0.33,8.6093
0.9,0.88,6.168
0.81,0.38,6.0808
0.89,0,4.5468
0.78,0.19,5.8866
0.36,0.09,7.4588
0.61,0.34,8.2174
0.9,0.11,4.6241
0.28,0.42,7.2574
0.67,0.87,8.7099
0.61,0.78,9.0805
0.62,0.47,8.4053
0.83,0.46,6.0335
0.75,0.61,7.2507
0.08,0.39,4.9821
0.88,0.7,6.055
0.15,0.39,5.6187
0.22,0.28,6.141
0.29,0.72,7.924
0.71,0.43,7.3802
0.36,1,9.1718
0.91,0.03,4.3929
0.99,0.06,4.1319
0.2,0.48,6.3269
0.18,0.69,6.587
0.04,0.57,5.1198
0.15,0.17,5.1151
0.54,0.8,9.6142
0.94,0.9,5.9806
0.05,0.7,5.5001
0.02,0.99,6.0376
0.72,0.64,7.6548
0.14,0.61,5.9469
0.76,0.74,7.2448
0.7,0.25,7.1989
0.02,0.56,5.1595
0.2,0.16,5.767
0.82,0.46,6.1593
0.47,0.98,9.8639
0.11,0.47,5.4662
0.49,0.43,8.8316
0,0.79,5.5286
0.39,0.12,7.7479
0.08,0.18,4.6286
0.32,0.12,7.2011
0.4,0.55,8.7994
0.38,0.91,9.3087
0.62,0.86,9.3145
0.08,0.93,6.1003
0.45,0.09,8.0713
0.25,0,5.9157
0.88,0.73,6.0717
0.99,0.84,5.7323
0.7,0.89,8.3795
0.57,0.57,8.9673
0.88,0.41,5.3304
0.75,0.79,7.6061
0.26,0.66,7.5818
0.07,0.86,5.8761
0.03,0.84,5.6149
0.07,0.98,6.1256
0.3,0.32,7.3045
0.8,0.11,5.7
0.11,0.01,4.4866
0.14,0.08,4.8668
0.98,0.35,4.6545
0.58,0.84,9.4618
0.62,0.43,8.2872
0.92,0.65,5.5229
0.78,0.73,6.9966
0.01,0.67,5.4061
0.48,0.25,8.5528
0.44,0.81,9.4851
0.44,0.48,8.9121
0.8,0.06,5.4509
0.02,0.67,5.4147
0.96,0.03,4.0799
0.89,0.39,5.2812
